'Time','ECG1','ECG2'
'[09:55:31.930]',-0.015,-0.035
'[09:55:31.938]',0.025,0.005
'[09:55:31.945]',0.015,-0.005
'[09:55:31.953]',0.065,0.015
'[09:55:31.961]',0.105,0.025
'[09:55:31.969]',0.105,0.005
'[09:55:31.977]',0.115,-0.005
'[09:55:31.984]',0.155,-0.005
'[09:55:31.992]',0.105,-0.065
'[09:55:32.000]',0.005,-0.075
'[09:55:32.008]',-0.035,-0.095
'[09:55:32.016]',-0.065,-0.135
'[09:55:32.023]',-0.105,-0.135
'[09:55:32.031]',-0.095,-0.125
'[09:55:32.039]',-0.105,-0.145
'[09:55:32.047]',-0.115,-0.145
'[09:55:32.055]',-0.115,-0.135
'[09:55:32.063]',-0.115,-0.135
'[09:55:32.070]',-0.115,-0.145
'[09:55:32.078]',-0.135,-0.135
'[09:55:32.086]',-0.155,-0.085
'[09:55:32.094]',0.185,0.005
'[09:55:32.102]',0.965,-0.325
'[09:55:32.109]',1.905,-0.885
'[09:55:32.117]',0.235,-1.265
'[09:55:32.125]',-0.905,-0.835
'[09:55:32.133]',-0.775,-0.315
'[09:55:32.141]',-0.355,-0.085
'[09:55:32.148]',-0.165,-0.035
'[09:55:32.156]',-0.125,-0.035
'[09:55:32.164]',-0.125,-0.035
'[09:55:32.172]',-0.115,-0.035
'[09:55:32.180]',-0.135,-0.045
'[09:55:32.188]',-0.125,-0.035
'[09:55:32.195]',-0.125,-0.025
'[09:55:32.203]',-0.115,-0.025
'[09:55:32.211]',-0.105,-0.015
'[09:55:32.219]',-0.095,0.005
'[09:55:32.227]',-0.095,0.005
'[09:55:32.234]',-0.065,0.015
'[09:55:32.242]',-0.065,0.025
'[09:55:32.250]',-0.065,0.045
'[09:55:32.258]',-0.045,0.045
'[09:55:32.266]',-0.035,0.065
'[09:55:32.273]',-0.025,0.085
'[09:55:32.281]',-0.015,0.105
'[09:55:32.289]',-0.015,0.105
'[09:55:32.297]',-0.065,0.115
'[09:55:32.305]',-0.055,0.115
'[09:55:32.313]',-0.085,0.115
'[09:55:32.320]',-0.095,0.085
'[09:55:32.328]',-0.105,0.065
'[09:55:32.336]',-0.125,0.065
'[09:55:32.344]',-0.115,0.045
'[09:55:32.352]',-0.065,0.045
'[09:55:32.359]',-0.025,0.055
'[09:55:32.367]',0.005,0.045
'[09:55:32.375]',-0.015,0.025
'[09:55:32.383]',-0.015,-0.025
'[09:55:32.391]',-0.025,-0.045
'[09:55:32.398]',-0.045,-0.055
'[09:55:32.406]',-0.065,-0.065
'[09:55:32.414]',-0.055,-0.075
'[09:55:32.422]',-0.065,-0.065
'[09:55:32.430]',-0.055,-0.055
'[09:55:32.438]',-0.065,-0.055
'[09:55:32.445]',-0.045,-0.065
'[09:55:32.453]',-0.015,-0.055
'[09:55:32.461]',-0.025,-0.065
'[09:55:32.469]',-0.055,-0.055
'[09:55:32.477]',-0.035,-0.065
'[09:55:32.484]',-0.025,-0.065
'[09:55:32.492]',-0.055,-0.065
'[09:55:32.500]',-0.055,-0.075
'[09:55:32.508]',-0.045,-0.075
'[09:55:32.516]',-0.035,-0.065
'[09:55:32.523]',-0.075,-0.065
'[09:55:32.531]',-0.045,-0.045
'[09:55:32.539]',0.005,-0.015
'[09:55:32.547]',0.015,0.005
'[09:55:32.555]',0.055,0.025
'[09:55:32.563]',0.075,0.005
'[09:55:32.570]',0.085,-0.015
'[09:55:32.578]',0.105,-0.005
'[09:55:32.586]',0.115,-0.015
'[09:55:32.594]',0.025,-0.065
'[09:55:32.602]',-0.055,-0.085
'[09:55:32.609]',-0.105,-0.125
'[09:55:32.617]',-0.135,-0.115
'[09:55:32.625]',-0.135,-0.125
'[09:55:32.633]',-0.135,-0.135
'[09:55:32.641]',-0.155,-0.135
'[09:55:32.648]',-0.155,-0.125
'[09:55:32.656]',-0.165,-0.115
'[09:55:32.664]',-0.155,-0.135
'[09:55:32.672]',-0.155,-0.135
'[09:55:32.680]',-0.225,-0.105
'[09:55:32.688]',-0.115,-0.085
'[09:55:32.695]',0.385,-0.285
'[09:55:32.703]',1.575,-0.705
'[09:55:32.711]',0.875,-1.175
'[09:55:32.719]',-0.825,-0.965
'[09:55:32.727]',-0.965,-0.435
'[09:55:32.734]',-0.465,-0.105
'[09:55:32.742]',-0.195,-0.005
'[09:55:32.750]',-0.135,-0.015
'[09:55:32.758]',-0.145,-0.015
'[09:55:32.766]',-0.155,-0.025
'[09:55:32.773]',-0.175,-0.015
'[09:55:32.781]',-0.135,-0.015
'[09:55:32.789]',-0.115,-0.015
'[09:55:32.797]',-0.105,-0.005
'[09:55:32.805]',-0.115,0.005
'[09:55:32.813]',-0.125,0.015
'[09:55:32.820]',-0.125,0.005
'[09:55:32.828]',-0.105,0.025
'[09:55:32.836]',-0.085,0.045
'[09:55:32.844]',-0.085,0.055
'[09:55:32.852]',-0.085,0.045
'[09:55:32.859]',-0.075,0.075
'[09:55:32.867]',-0.055,0.105
'[09:55:32.875]',-0.065,0.115
'[09:55:32.883]',-0.055,0.125
'[09:55:32.891]',-0.075,0.125
'[09:55:32.898]',-0.095,0.135
'[09:55:32.906]',-0.105,0.135
'[09:55:32.914]',-0.135,0.105
'[09:55:32.922]',-0.145,0.085
'[09:55:32.930]',-0.165,0.065
'[09:55:32.938]',-0.205,0.065
'[09:55:32.945]',-0.155,0.045
'[09:55:32.953]',-0.135,0.045
'[09:55:32.961]',-0.105,0.065
'[09:55:32.969]',-0.055,0.045
'[09:55:32.977]',-0.035,0.015
'[09:55:32.984]',-0.045,-0.005
'[09:55:32.992]',-0.055,-0.015
'[09:55:33.000]',-0.075,-0.035
'[09:55:33.008]',-0.095,-0.055
'[09:55:33.016]',-0.075,-0.055
'[09:55:33.023]',-0.065,-0.045
'[09:55:33.031]',-0.065,-0.045
'[09:55:33.039]',-0.075,-0.045
'[09:55:33.047]',-0.075,-0.055
'[09:55:33.055]',-0.055,-0.035
'[09:55:33.063]',-0.055,-0.045
'[09:55:33.070]',-0.075,-0.055
'[09:55:33.078]',-0.075,-0.055
'[09:55:33.086]',-0.065,-0.055
'[09:55:33.094]',-0.065,-0.055
'[09:55:33.102]',-0.065,-0.065
'[09:55:33.109]',-0.105,-0.065
'[09:55:33.117]',-0.085,-0.055
'[09:55:33.125]',-0.075,-0.055
'[09:55:33.133]',-0.045,-0.035
'[09:55:33.141]',-0.015,-0.005
'[09:55:33.148]',0.015,0.015
'[09:55:33.156]',0.045,-0.005
'[09:55:33.164]',0.035,-0.025
'[09:55:33.172]',0.065,-0.025
'[09:55:33.180]',0.105,-0.015
'[09:55:33.188]',0.055,-0.065
'[09:55:33.195]',-0.025,-0.115
'[09:55:33.203]',-0.065,-0.105
'[09:55:33.211]',-0.135,-0.135
'[09:55:33.219]',-0.135,-0.145
'[09:55:33.227]',-0.155,-0.165
'[09:55:33.234]',-0.175,-0.155
'[09:55:33.242]',-0.165,-0.155
'[09:55:33.250]',-0.175,-0.155
'[09:55:33.258]',-0.175,-0.165
'[09:55:33.266]',-0.175,-0.175
'[09:55:33.273]',-0.205,-0.135
'[09:55:33.281]',-0.195,-0.135
'[09:55:33.289]',-0.045,-0.105
'[09:55:33.297]',0.605,-0.405
'[09:55:33.305]',1.735,-0.795
'[09:55:33.313]',0.815,-1.275
'[09:55:33.320]',-0.835,-0.995
'[09:55:33.328]',-0.895,-0.435
'[09:55:33.336]',-0.435,-0.095
'[09:55:33.344]',-0.215,-0.035
'[09:55:33.352]',-0.175,-0.065
'[09:55:33.359]',-0.195,-0.065
'[09:55:33.367]',-0.155,-0.065
'[09:55:33.375]',-0.165,-0.055
'[09:55:33.383]',-0.185,-0.055
'[09:55:33.391]',-0.175,-0.065
'[09:55:33.398]',-0.145,-0.035
'[09:55:33.406]',-0.175,-0.025
'[09:55:33.414]',-0.135,-0.015
'[09:55:33.422]',-0.125,-0.025
'[09:55:33.430]',-0.135,-0.015
'[09:55:33.438]',-0.115,-0.005
'[09:55:33.445]',-0.115,0.025
'[09:55:33.453]',-0.115,0.015
'[09:55:33.461]',-0.105,0.045
'[09:55:33.469]',-0.075,0.065
'[09:55:33.477]',-0.075,0.085
'[09:55:33.484]',-0.055,0.085
'[09:55:33.492]',-0.075,0.095
'[09:55:33.500]',-0.095,0.115
'[09:55:33.508]',-0.095,0.125
'[09:55:33.516]',-0.115,0.095
'[09:55:33.523]',-0.135,0.085
'[09:55:33.531]',-0.175,0.065
'[09:55:33.539]',-0.175,0.055
'[09:55:33.547]',-0.165,0.045
'[09:55:33.555]',-0.125,0.035
'[09:55:33.563]',-0.075,0.035
'[09:55:33.570]',-0.075,0.005
'[09:55:33.578]',-0.055,-0.015
'[09:55:33.586]',-0.045,-0.035
'[09:55:33.594]',-0.085,-0.055
'[09:55:33.602]',-0.085,-0.085
'[09:55:33.609]',-0.105,-0.105
'[09:55:33.617]',-0.105,-0.105
'[09:55:33.625]',-0.095,-0.095
'[09:55:33.633]',-0.095,-0.105
'[09:55:33.641]',-0.085,-0.095
'[09:55:33.648]',-0.085,-0.095
'[09:55:33.656]',-0.085,-0.085
'[09:55:33.664]',-0.065,-0.085
'[09:55:33.672]',-0.065,-0.085
'[09:55:33.680]',-0.075,-0.085
'[09:55:33.688]',-0.075,-0.085
'[09:55:33.695]',-0.085,-0.095
'[09:55:33.703]',-0.095,-0.095
'[09:55:33.711]',-0.105,-0.095
'[09:55:33.719]',-0.105,-0.095
'[09:55:33.727]',-0.085,-0.095
'[09:55:33.734]',-0.065,-0.065
'[09:55:33.742]',-0.045,-0.035
'[09:55:33.750]',-0.005,-0.025
'[09:55:33.758]',0.005,-0.045
'[09:55:33.766]',0.015,-0.075
'[09:55:33.773]',0.025,-0.065
'[09:55:33.781]',0.045,-0.065
'[09:55:33.789]',0.055,-0.095
'[09:55:33.797]',-0.025,-0.135
'[09:55:33.805]',-0.055,-0.125
'[09:55:33.813]',-0.135,-0.155
'[09:55:33.820]',-0.165,-0.175
'[09:55:33.828]',-0.155,-0.175
'[09:55:33.836]',-0.175,-0.165
'[09:55:33.844]',-0.185,-0.185
'[09:55:33.852]',-0.185,-0.185
'[09:55:33.859]',-0.165,-0.185
'[09:55:33.867]',-0.145,-0.175
'[09:55:33.875]',-0.225,-0.145
'[09:55:33.883]',-0.165,-0.125
'[09:55:33.891]',0.255,-0.175
'[09:55:33.898]',1.175,-0.545
'[09:55:33.906]',1.625,-1.025
'[09:55:33.914]',-0.105,-1.165
'[09:55:33.922]',-0.945,-0.695
'[09:55:33.930]',-0.655,-0.255
'[09:55:33.938]',-0.285,-0.075
'[09:55:33.945]',-0.185,-0.075
'[09:55:33.953]',-0.165,-0.075
'[09:55:33.961]',-0.175,-0.085
'[09:55:33.969]',-0.165,-0.075
'[09:55:33.977]',-0.165,-0.075
'[09:55:33.984]',-0.155,-0.075
'[09:55:33.992]',-0.165,-0.065
'[09:55:34.000]',-0.155,-0.065
'[09:55:34.008]',-0.145,-0.055
'[09:55:34.016]',-0.135,-0.045
'[09:55:34.023]',-0.155,-0.025
'[09:55:34.031]',-0.115,-0.035
'[09:55:34.039]',-0.105,-0.015
'[09:55:34.047]',-0.105,-0.005
'[09:55:34.055]',-0.095,0.025
'[09:55:34.063]',-0.095,0.025
'[09:55:34.070]',-0.085,0.025
'[09:55:34.078]',-0.085,0.045
'[09:55:34.086]',-0.075,0.065
'[09:55:34.094]',-0.065,0.075
'[09:55:34.102]',-0.095,0.055
'[09:55:34.109]',-0.135,0.045
'[09:55:34.117]',-0.155,0.045
'[09:55:34.125]',-0.185,0.025
'[09:55:34.133]',-0.195,-0.005
'[09:55:34.141]',-0.195,-0.015
'[09:55:34.148]',-0.185,-0.005
'[09:55:34.156]',-0.125,-0.005
'[09:55:34.164]',-0.095,-0.025
'[09:55:34.172]',-0.075,-0.045
'[09:55:34.180]',-0.075,-0.065
'[09:55:34.188]',-0.085,-0.075
'[09:55:34.195]',-0.095,-0.105
'[09:55:34.203]',-0.125,-0.125
'[09:55:34.211]',-0.125,-0.135
'[09:55:34.219]',-0.115,-0.135
'[09:55:34.227]',-0.125,-0.125
'[09:55:34.234]',-0.125,-0.115
'[09:55:34.242]',-0.095,-0.095
'[09:55:34.250]',-0.105,-0.105
'[09:55:34.258]',-0.085,-0.105
'[09:55:34.266]',-0.085,-0.115
'[09:55:34.273]',-0.085,-0.105
'[09:55:34.281]',-0.085,-0.115
'[09:55:34.289]',-0.085,-0.115
'[09:55:34.297]',-0.075,-0.125
'[09:55:34.305]',-0.085,-0.115
'[09:55:34.313]',-0.105,-0.125
'[09:55:34.320]',-0.115,-0.125
'[09:55:34.328]',-0.085,-0.105
'[09:55:34.336]',-0.045,-0.055
'[09:55:34.344]',-0.045,-0.055
'[09:55:34.352]',-0.015,-0.065
'[09:55:34.359]',0.015,-0.065
'[09:55:34.367]',0.045,-0.055
'[09:55:34.375]',0.065,-0.065
'[09:55:34.383]',0.085,-0.085
'[09:55:34.391]',0.015,-0.145
'[09:55:34.398]',-0.055,-0.135
'[09:55:34.406]',-0.105,-0.145
'[09:55:34.414]',-0.135,-0.185
'[09:55:34.422]',-0.175,-0.185
'[09:55:34.430]',-0.175,-0.195
'[09:55:34.438]',-0.185,-0.195
'[09:55:34.445]',-0.185,-0.195
'[09:55:34.453]',-0.175,-0.195
'[09:55:34.461]',-0.185,-0.185
'[09:55:34.469]',-0.175,-0.195
'[09:55:34.477]',-0.225,-0.155
'[09:55:34.484]',-0.125,-0.105
'[09:55:34.492]',0.395,-0.145
'[09:55:34.500]',1.615,-0.625
'[09:55:34.508]',0.965,-1.225
'[09:55:34.516]',-0.805,-0.995
'[09:55:34.523]',-0.965,-0.455
'[09:55:34.531]',-0.505,-0.195
'[09:55:34.539]',-0.245,-0.115
'[09:55:34.547]',-0.185,-0.115
'[09:55:34.555]',-0.185,-0.105
'[09:55:34.563]',-0.165,-0.105
'[09:55:34.570]',-0.155,-0.095
'[09:55:34.578]',-0.175,-0.095
'[09:55:34.586]',-0.155,-0.075
'[09:55:34.594]',-0.155,-0.075
'[09:55:34.602]',-0.145,-0.075
'[09:55:34.609]',-0.145,-0.065
'[09:55:34.617]',-0.145,-0.055
'[09:55:34.625]',-0.135,-0.055
'[09:55:34.633]',-0.115,-0.055
'[09:55:34.641]',-0.105,-0.035
'[09:55:34.648]',-0.115,-0.015
'[09:55:34.656]',-0.095,-0.005
'[09:55:34.664]',-0.095,-0.005
'[09:55:34.672]',-0.105,0.025
'[09:55:34.680]',-0.085,0.045
'[09:55:34.688]',-0.095,0.055
'[09:55:34.695]',-0.125,0.045
'[09:55:34.703]',-0.135,0.045
'[09:55:34.711]',-0.175,0.025
'[09:55:34.719]',-0.195,0.005
'[09:55:34.727]',-0.225,-0.015
'[09:55:34.734]',-0.225,-0.025
'[09:55:34.742]',-0.185,-0.025
'[09:55:34.750]',-0.165,-0.035
'[09:55:34.758]',-0.135,-0.035
'[09:55:34.766]',-0.085,-0.035
'[09:55:34.773]',-0.075,-0.045
'[09:55:34.781]',-0.085,-0.065
'[09:55:34.789]',-0.105,-0.095
'[09:55:34.797]',-0.095,-0.105
'[09:55:34.805]',-0.105,-0.095
'[09:55:34.813]',-0.105,-0.105
'[09:55:34.820]',-0.105,-0.115
'[09:55:34.828]',-0.095,-0.115
'[09:55:34.836]',-0.095,-0.095
'[09:55:34.844]',-0.095,-0.085
'[09:55:34.852]',-0.085,-0.095
'[09:55:34.859]',-0.085,-0.095
'[09:55:34.867]',-0.065,-0.095
'[09:55:34.875]',-0.055,-0.075
'[09:55:34.883]',-0.085,-0.085
'[09:55:34.891]',-0.065,-0.085
'[09:55:34.898]',-0.075,-0.095
'[09:55:34.906]',-0.065,-0.075
'[09:55:34.914]',-0.075,-0.085
'[09:55:34.922]',-0.065,-0.055
'[09:55:34.930]',-0.015,-0.035
'[09:55:34.938]',-0.025,-0.015
'[09:55:34.945]',0.015,-0.015
'[09:55:34.953]',0.035,-0.035
'[09:55:34.961]',0.055,-0.035
'[09:55:34.969]',0.075,-0.045
'[09:55:34.977]',0.085,-0.065
'[09:55:34.984]',-0.005,-0.125
'[09:55:34.992]',-0.065,-0.105
'[09:55:35.000]',-0.095,-0.145
'[09:55:35.008]',-0.145,-0.165
'[09:55:35.016]',-0.135,-0.175
'[09:55:35.023]',-0.165,-0.165
'[09:55:35.031]',-0.165,-0.155
'[09:55:35.039]',-0.185,-0.175
'[09:55:35.047]',-0.175,-0.175
'[09:55:35.055]',-0.155,-0.165
'[09:55:35.063]',-0.195,-0.145
'[09:55:35.070]',-0.205,-0.135
'[09:55:35.078]',0.045,-0.095
'[09:55:35.086]',0.885,-0.405
'[09:55:35.094]',1.865,-0.875
'[09:55:35.102]',0.145,-1.195
'[09:55:35.109]',-1.015,-0.755
'[09:55:35.117]',-0.675,-0.235
'[09:55:35.125]',-0.305,-0.055
'[09:55:35.133]',-0.195,-0.065
'[09:55:35.141]',-0.165,-0.065
'[09:55:35.148]',-0.175,-0.065
'[09:55:35.156]',-0.175,-0.055
'[09:55:35.164]',-0.175,-0.065
'[09:55:35.172]',-0.175,-0.065
'[09:55:35.180]',-0.145,-0.045
'[09:55:35.188]',-0.155,-0.035
'[09:55:35.195]',-0.135,-0.045
'[09:55:35.203]',-0.125,-0.025
'[09:55:35.211]',-0.135,-0.015
'[09:55:35.219]',-0.125,-0.005
'[09:55:35.227]',-0.095,0.015
'[09:55:35.234]',-0.095,0.035
'[09:55:35.242]',-0.085,0.045
'[09:55:35.250]',-0.085,0.045
'[09:55:35.258]',-0.075,0.075
'[09:55:35.266]',-0.075,0.095
'[09:55:35.273]',-0.085,0.105
'[09:55:35.281]',-0.105,0.105
'[09:55:35.289]',-0.125,0.095
'[09:55:35.297]',-0.145,0.065
'[09:55:35.305]',-0.175,0.055
'[09:55:35.313]',-0.215,0.025
'[09:55:35.320]',-0.215,0.015
'[09:55:35.328]',-0.195,0.005
'[09:55:35.336]',-0.165,0.015
'[09:55:35.344]',-0.115,0.005
'[09:55:35.352]',-0.105,-0.015
'[09:55:35.359]',-0.085,-0.035
'[09:55:35.367]',-0.075,-0.045
'[09:55:35.375]',-0.095,-0.075
'[09:55:35.383]',-0.115,-0.085
'[09:55:35.391]',-0.115,-0.095
'[09:55:35.398]',-0.105,-0.095
'[09:55:35.406]',-0.105,-0.095
'[09:55:35.414]',-0.085,-0.095
'[09:55:35.422]',-0.085,-0.075
'[09:55:35.430]',-0.085,-0.065
'[09:55:35.438]',-0.085,-0.065
'[09:55:35.445]',-0.075,-0.065
'[09:55:35.453]',-0.095,-0.065
'[09:55:35.461]',-0.085,-0.065
'[09:55:35.469]',-0.075,-0.075
'[09:55:35.477]',-0.075,-0.075
'[09:55:35.484]',-0.075,-0.075
'[09:55:35.492]',-0.085,-0.075
'[09:55:35.500]',-0.085,-0.065
'[09:55:35.508]',-0.055,-0.055
'[09:55:35.516]',-0.015,-0.025
'[09:55:35.523]',-0.005,-0.005
'[09:55:35.531]',0.015,-0.015
'[09:55:35.539]',0.025,-0.025
'[09:55:35.547]',0.055,-0.045
'[09:55:35.555]',0.085,-0.035
'[09:55:35.563]',0.085,-0.055
'[09:55:35.570]',0.045,-0.105
'[09:55:35.578]',-0.025,-0.125
'[09:55:35.586]',-0.075,-0.105
'[09:55:35.594]',-0.115,-0.145
'[09:55:35.602]',-0.155,-0.155
'[09:55:35.609]',-0.155,-0.155
'[09:55:35.617]',-0.165,-0.145
'[09:55:35.625]',-0.175,-0.145
'[09:55:35.633]',-0.175,-0.165
'[09:55:35.641]',-0.175,-0.165
'[09:55:35.648]',-0.145,-0.165
'[09:55:35.656]',-0.215,-0.115
'[09:55:35.664]',-0.125,-0.095
'[09:55:35.672]',0.285,-0.135
'[09:55:35.680]',1.345,-0.545
'[09:55:35.688]',1.865,-1.035
'[09:55:35.695]',-0.125,-1.185
'[09:55:35.703]',-0.975,-0.615
'[09:55:35.711]',-0.585,-0.165
'[09:55:35.719]',-0.245,-0.035
'[09:55:35.727]',-0.175,-0.045
'[09:55:35.734]',-0.175,-0.065
'[09:55:35.742]',-0.175,-0.055
'[09:55:35.750]',-0.175,-0.055
'[09:55:35.758]',-0.175,-0.045
'[09:55:35.766]',-0.155,-0.045
'[09:55:35.773]',-0.165,-0.035
'[09:55:35.781]',-0.145,-0.035
'[09:55:35.789]',-0.165,-0.025
'[09:55:35.797]',-0.135,-0.025
'[09:55:35.805]',-0.115,-0.005
'[09:55:35.813]',-0.125,0.005
'[09:55:35.820]',-0.115,0.015
'[09:55:35.828]',-0.095,0.025
'[09:55:35.836]',-0.095,0.065
'[09:55:35.844]',-0.075,0.085
'[09:55:35.852]',-0.085,0.105
'[09:55:35.859]',-0.085,0.125
'[09:55:35.867]',-0.085,0.145
'[09:55:35.875]',-0.085,0.155
'[09:55:35.883]',-0.105,0.145
'[09:55:35.891]',-0.125,0.145
'[09:55:35.898]',-0.135,0.135
'[09:55:35.906]',-0.145,0.105
'[09:55:35.914]',-0.155,0.085
'[09:55:35.922]',-0.145,0.065
'[09:55:35.930]',-0.115,0.065
'[09:55:35.938]',-0.085,0.045
'[09:55:35.945]',-0.095,0.005
'[09:55:35.953]',-0.085,-0.025
'[09:55:35.961]',-0.085,-0.045
'[09:55:35.969]',-0.105,-0.065
'[09:55:35.977]',-0.115,-0.075
'[09:55:35.984]',-0.115,-0.075
'[09:55:35.992]',-0.105,-0.055
'[09:55:36.000]',-0.105,-0.065
'[09:55:36.008]',-0.105,-0.075
'[09:55:36.016]',-0.105,-0.065
'[09:55:36.023]',-0.115,-0.065
'[09:55:36.031]',-0.095,-0.055
'[09:55:36.039]',-0.105,-0.065
'[09:55:36.047]',-0.095,-0.075
'[09:55:36.055]',-0.105,-0.065
'[09:55:36.063]',-0.085,-0.065
'[09:55:36.070]',-0.105,-0.075
'[09:55:36.078]',-0.105,-0.075
'[09:55:36.086]',-0.105,-0.065
'[09:55:36.094]',-0.085,-0.075
'[09:55:36.102]',-0.105,-0.075
'[09:55:36.109]',-0.105,-0.065
'[09:55:36.117]',-0.065,-0.035
'[09:55:36.125]',-0.035,-0.005
'[09:55:36.133]',-0.025,-0.005
'[09:55:36.141]',0.015,0.005
'[09:55:36.148]',0.015,-0.015
'[09:55:36.156]',0.035,-0.035
'[09:55:36.164]',0.065,-0.025
'[09:55:36.172]',0.065,-0.025
'[09:55:36.180]',0.075,-0.055
'[09:55:36.188]',-0.015,-0.095
'[09:55:36.195]',-0.055,-0.095
'[09:55:36.203]',-0.115,-0.125
'[09:55:36.211]',-0.145,-0.135
'[09:55:36.219]',-0.155,-0.135
'[09:55:36.227]',-0.175,-0.145
'[09:55:36.234]',-0.155,-0.135
'[09:55:36.242]',-0.155,-0.135
'[09:55:36.250]',-0.145,-0.145
'[09:55:36.258]',-0.155,-0.145
'[09:55:36.266]',-0.205,-0.125
'[09:55:36.273]',-0.085,-0.075
'[09:55:36.281]',0.375,-0.145
'[09:55:36.289]',1.365,-0.545
'[09:55:36.297]',1.895,-1.045
'[09:55:36.305]',-0.275,-1.115
'[09:55:36.313]',-0.945,-0.545
'[09:55:36.320]',-0.505,-0.105
'[09:55:36.328]',-0.235,-0.025
'[09:55:36.336]',-0.185,-0.035
'[09:55:36.344]',-0.165,-0.045
'[09:55:36.352]',-0.175,-0.045
'[09:55:36.359]',-0.165,-0.045
'[09:55:36.367]',-0.145,-0.035
'[09:55:36.375]',-0.155,-0.025
'[09:55:36.383]',-0.145,-0.025
'[09:55:36.391]',-0.155,-0.025
'[09:55:36.398]',-0.135,-0.015
'[09:55:36.406]',-0.135,-0.005
'[09:55:36.414]',-0.135,0.005
'[09:55:36.422]',-0.115,0.025
'[09:55:36.430]',-0.095,0.045
'[09:55:36.438]',-0.105,0.045
'[09:55:36.445]',-0.105,0.055
'[09:55:36.453]',-0.085,0.085
'[09:55:36.461]',-0.055,0.105
'[09:55:36.469]',-0.055,0.125
'[09:55:36.477]',-0.075,0.135
'[09:55:36.484]',-0.085,0.145
'[09:55:36.492]',-0.085,0.145
'[09:55:36.500]',-0.095,0.145
'[09:55:36.508]',-0.115,0.125
'[09:55:36.516]',-0.135,0.105
'[09:55:36.523]',-0.145,0.105
'[09:55:36.531]',-0.135,0.085
'[09:55:36.539]',-0.105,0.065
'[09:55:36.547]',-0.085,0.045
'[09:55:36.555]',-0.065,0.015
'[09:55:36.563]',-0.065,-0.025
'[09:55:36.570]',-0.075,-0.055
'[09:55:36.578]',-0.085,-0.085
'[09:55:36.586]',-0.085,-0.075
'[09:55:36.594]',-0.085,-0.085
'[09:55:36.602]',-0.095,-0.085
'[09:55:36.609]',-0.105,-0.085
'[09:55:36.617]',-0.085,-0.075
'[09:55:36.625]',-0.085,-0.085
'[09:55:36.633]',-0.095,-0.075
'[09:55:36.641]',-0.075,-0.095
'[09:55:36.648]',-0.075,-0.075
'[09:55:36.656]',-0.075,-0.085
'[09:55:36.664]',-0.075,-0.085
'[09:55:36.672]',-0.075,-0.085
'[09:55:36.680]',-0.095,-0.085
'[09:55:36.688]',-0.085,-0.085
'[09:55:36.695]',-0.075,-0.095
'[09:55:36.703]',-0.085,-0.095
'[09:55:36.711]',-0.085,-0.095
'[09:55:36.719]',-0.075,-0.110
'[09:55:36.727]',-0.075,-0.110
'[09:55:36.734]',-0.095,-0.110
'[09:55:36.742]',-0.075,-0.090
'[09:55:36.750]',-0.045,-0.060
'[09:55:36.758]',-0.015,-0.050
'[09:55:36.766]',0.015,-0.030
'[09:55:36.773]',0.035,-0.030
'[09:55:36.781]',0.045,-0.050
'[09:55:36.789]',0.055,-0.070
'[09:55:36.797]',0.065,-0.050
'[09:55:36.805]',0.105,-0.040
'[09:55:36.813]',0.025,-0.100
'[09:55:36.820]',-0.025,-0.120
'[09:55:36.828]',-0.065,-0.140
'[09:55:36.836]',-0.115,-0.160
'[09:55:36.844]',-0.135,-0.160
'[09:55:36.852]',-0.135,-0.160
'[09:55:36.859]',-0.145,-0.170
'[09:55:36.867]',-0.145,-0.170
'[09:55:36.875]',-0.145,-0.170
'[09:55:36.883]',-0.125,-0.170
'[09:55:36.891]',-0.145,-0.150
'[09:55:36.898]',-0.095,-0.120
'[09:55:36.906]',0.295,-0.030
'[09:55:36.914]',1.105,-0.400
'[09:55:36.922]',1.885,-0.870
'[09:55:36.930]',0.285,-1.270
'[09:55:36.938]',-0.825,-0.780
'[09:55:36.945]',-0.595,-0.250
'[09:55:36.953]',-0.255,-0.050
'[09:55:36.961]',-0.155,-0.050
'[09:55:36.969]',-0.145,-0.080
'[09:55:36.977]',-0.145,-0.080
'[09:55:36.984]',-0.155,-0.070
'[09:55:36.992]',-0.145,-0.070
'[09:55:37.000]',-0.135,-0.070
'[09:55:37.008]',-0.125,-0.060
'[09:55:37.016]',-0.145,-0.050
'[09:55:37.023]',-0.105,-0.040
'[09:55:37.031]',-0.105,-0.030
'[09:55:37.039]',-0.115,-0.030
'[09:55:37.047]',-0.095,-0.020
'[09:55:37.055]',-0.085,0.000
'[09:55:37.063]',-0.085,0.010
'[09:55:37.070]',-0.085,0.020
'[09:55:37.078]',-0.065,0.020
'[09:55:37.086]',-0.075,0.060
'[09:55:37.094]',-0.065,0.080
'[09:55:37.102]',-0.055,0.100
'[09:55:37.109]',-0.065,0.100
'[09:55:37.117]',-0.085,0.110
'[09:55:37.125]',-0.095,0.100
'[09:55:37.133]',-0.105,0.100
'[09:55:37.141]',-0.125,0.080
'[09:55:37.148]',-0.145,0.070
'[09:55:37.156]',-0.145,0.050
'[09:55:37.164]',-0.135,0.050
'[09:55:37.172]',-0.095,0.040
'[09:55:37.180]',-0.055,0.030
'[09:55:37.188]',-0.035,-0.010
'[09:55:37.195]',-0.045,-0.050
'[09:55:37.203]',-0.045,-0.070
'[09:55:37.211]',-0.065,-0.090
