'Time','ECG1','ECG2'
'[08:22:31.984]',0.025,-0.235
'[08:22:31.992]',-0.035,-0.235
'[08:22:32.000]',-0.005,-0.235
'[08:22:32.008]',0.005,-0.185
'[08:22:32.016]',0.015,-0.135
'[08:22:32.023]',-0.015,-0.065
'[08:22:32.031]',-0.005,-0.045
'[08:22:32.039]',-0.065,-0.045
'[08:22:32.047]',-0.065,0.045
'[08:22:32.055]',-0.085,0.045
'[08:22:32.063]',-0.075,0.025
'[08:22:32.070]',-0.075,0.035
'[08:22:32.078]',-0.095,0.065
'[08:22:32.086]',-0.095,0.045
'[08:22:32.094]',-0.065,0.045
'[08:22:32.102]',-0.085,0.045
'[08:22:32.109]',-0.055,0.045
'[08:22:32.117]',-0.045,0.015
'[08:22:32.125]',-0.055,0.005
'[08:22:32.133]',-0.055,0.005
'[08:22:32.141]',-0.055,0.035
'[08:22:32.148]',-0.055,0.005
'[08:22:32.156]',-0.045,0.025
'[08:22:32.164]',0.025,0.015
'[08:22:32.172]',-0.055,0.035
'[08:22:32.180]',-0.115,0.025
'[08:22:32.188]',-0.085,0.025
'[08:22:32.195]',-0.075,0.055
'[08:22:32.203]',-0.015,0.055
'[08:22:32.211]',-0.005,0.045
'[08:22:32.219]',0.035,0.045
'[08:22:32.227]',0.065,0.035
'[08:22:32.234]',0.105,-0.005
'[08:22:32.242]',0.015,-0.025
'[08:22:32.250]',-0.025,-0.035
'[08:22:32.258]',-0.025,-0.025
'[08:22:32.266]',-0.035,-0.005
'[08:22:32.273]',-0.045,0.035
'[08:22:32.281]',-0.075,0.015
'[08:22:32.289]',-0.105,0.015
'[08:22:32.297]',-0.125,0.015
'[08:22:32.305]',-0.125,-0.005
'[08:22:32.313]',-0.115,0.005
'[08:22:32.320]',-0.115,-0.015
'[08:22:32.328]',-0.065,0.005
'[08:22:32.336]',-0.105,0.005
'[08:22:32.344]',-0.635,0.165
'[08:22:32.352]',-0.575,0.055
'[08:22:32.359]',0.375,-0.305
'[08:22:32.367]',2.075,-0.515
'[08:22:32.375]',2.875,-0.195
'[08:22:32.383]',2.605,0.285
'[08:22:32.391]',1.825,0.475
'[08:22:32.398]',0.135,-0.545
'[08:22:32.406]',-0.295,-0.605
'[08:22:32.414]',-0.125,-0.145
'[08:22:32.422]',-0.165,-0.005
'[08:22:32.430]',-0.215,-0.025
'[08:22:32.438]',-0.185,-0.045
'[08:22:32.445]',-0.235,-0.025
'[08:22:32.453]',-0.235,-0.015
'[08:22:32.461]',-0.265,-0.045
'[08:22:32.469]',-0.235,-0.055
'[08:22:32.477]',-0.175,-0.045
'[08:22:32.484]',-0.175,-0.035
'[08:22:32.492]',-0.185,-0.065
'[08:22:32.500]',-0.185,-0.055
'[08:22:32.508]',-0.125,-0.055
'[08:22:32.516]',-0.115,-0.075
'[08:22:32.523]',-0.085,-0.085
'[08:22:32.531]',-0.085,-0.115
'[08:22:32.539]',-0.065,-0.105
'[08:22:32.547]',-0.035,-0.105
'[08:22:32.555]',0.005,-0.145
'[08:22:32.563]',-0.005,-0.165
'[08:22:32.570]',-0.035,-0.195
'[08:22:32.578]',0.005,-0.205
'[08:22:32.586]',-0.025,-0.235
'[08:22:32.594]',-0.015,-0.245
'[08:22:32.602]',0.005,-0.245
'[08:22:32.609]',0.005,-0.255
'[08:22:32.617]',-0.035,-0.205
'[08:22:32.625]',0.015,-0.155
'[08:22:32.633]',-0.045,-0.095
'[08:22:32.641]',-0.005,-0.065
'[08:22:32.648]',-0.035,-0.035
'[08:22:32.656]',-0.055,-0.025
'[08:22:32.664]',-0.065,0.005
'[08:22:32.672]',-0.085,0.025
'[08:22:32.680]',-0.085,0.005
'[08:22:32.688]',-0.035,0.025
'[08:22:32.695]',-0.065,0.035
'[08:22:32.703]',-0.085,0.015
'[08:22:32.711]',-0.095,0.005
'[08:22:32.719]',-0.095,0.025
'[08:22:32.727]',-0.115,-0.005
'[08:22:32.734]',-0.065,0.025
'[08:22:32.742]',-0.045,0.025
'[08:22:32.750]',-0.055,-0.005
'[08:22:32.758]',-0.095,-0.005
'[08:22:32.766]',-0.035,0.015
'[08:22:32.773]',-0.075,0.015
'[08:22:32.781]',-0.065,0.005
'[08:22:32.789]',-0.075,-0.005
'[08:22:32.797]',-0.065,0.025
'[08:22:32.805]',-0.045,-0.025
'[08:22:32.813]',0.005,-0.005
'[08:22:32.820]',-0.035,0.025
'[08:22:32.828]',-0.035,0.035
'[08:22:32.836]',0.035,0.055
'[08:22:32.844]',0.075,0.015
'[08:22:32.852]',0.025,-0.025
'[08:22:32.859]',-0.025,-0.055
'[08:22:32.867]',-0.025,-0.055
'[08:22:32.875]',-0.025,-0.035
'[08:22:32.883]',-0.035,-0.015
'[08:22:32.891]',-0.095,0.015
'[08:22:32.898]',-0.065,-0.045
'[08:22:32.906]',-0.145,-0.035
'[08:22:32.914]',-0.125,-0.005
'[08:22:32.922]',-0.115,-0.015
'[08:22:32.930]',-0.085,0.005
'[08:22:32.938]',-0.105,-0.045
'[08:22:32.945]',-0.085,-0.035
'[08:22:32.953]',-0.365,0.065
'[08:22:32.961]',-0.795,0.165
'[08:22:32.969]',-0.325,-0.155
'[08:22:32.977]',1.375,-0.665
'[08:22:32.984]',2.765,-0.215
'[08:22:32.992]',2.775,0.265
'[08:22:33.000]',2.265,0.565
'[08:22:33.008]',0.405,-0.425
'[08:22:33.016]',-0.275,-0.615
'[08:22:33.023]',-0.155,-0.195
'[08:22:33.031]',-0.175,-0.045
'[08:22:33.039]',-0.245,-0.075
'[08:22:33.047]',-0.225,-0.065
'[08:22:33.055]',-0.225,-0.065
'[08:22:33.063]',-0.265,-0.065
'[08:22:33.070]',-0.225,-0.095
'[08:22:33.078]',-0.165,-0.045
'[08:22:33.086]',-0.265,-0.075
'[08:22:33.094]',-0.225,-0.105
'[08:22:33.102]',-0.175,-0.085
'[08:22:33.109]',-0.185,-0.085
'[08:22:33.117]',-0.155,-0.115
'[08:22:33.125]',-0.145,-0.135
'[08:22:33.133]',-0.115,-0.135
'[08:22:33.141]',-0.095,-0.145
'[08:22:33.148]',-0.075,-0.175
'[08:22:33.156]',-0.065,-0.195
'[08:22:33.164]',-0.075,-0.215
'[08:22:33.172]',-0.025,-0.225
'[08:22:33.180]',-0.015,-0.265
'[08:22:33.188]',-0.025,-0.315
'[08:22:33.195]',-0.025,-0.305
'[08:22:33.203]',0.015,-0.295
'[08:22:33.211]',0.015,-0.295
'[08:22:33.219]',-0.095,-0.265
'[08:22:33.227]',-0.015,-0.285
'[08:22:33.234]',-0.045,-0.205
'[08:22:33.242]',-0.055,-0.125
'[08:22:33.250]',-0.055,-0.085
'[08:22:33.258]',-0.065,-0.045
'[08:22:33.266]',-0.095,-0.005
'[08:22:33.273]',-0.095,-0.015
'[08:22:33.281]',-0.115,-0.015
'[08:22:33.289]',-0.075,-0.005
'[08:22:33.297]',-0.075,0.005
'[08:22:33.305]',-0.085,-0.015
'[08:22:33.313]',-0.085,-0.005
'[08:22:33.320]',-0.105,-0.005
'[08:22:33.328]',-0.045,0.035
'[08:22:33.336]',-0.065,0.005
'[08:22:33.344]',-0.135,-0.005
'[08:22:33.352]',-0.095,-0.005
'[08:22:33.359]',-0.075,0.005
'[08:22:33.367]',-0.105,0.005
'[08:22:33.375]',-0.085,-0.005
'[08:22:33.383]',-0.055,0.025
'[08:22:33.391]',-0.075,-0.005
'[08:22:33.398]',-0.085,0.005
'[08:22:33.406]',-0.075,0.015
'[08:22:33.414]',-0.045,0.025
'[08:22:33.422]',-0.005,0.005
'[08:22:33.430]',-0.005,0.055
'[08:22:33.438]',-0.005,0.045
'[08:22:33.445]',0.025,0.035
'[08:22:33.453]',0.105,0.015
'[08:22:33.461]',0.075,-0.035
'[08:22:33.469]',-0.025,-0.055
'[08:22:33.477]',-0.015,-0.025
'[08:22:33.484]',-0.045,-0.015
'[08:22:33.492]',0.005,-0.005
'[08:22:33.500]',-0.065,-0.005
'[08:22:33.508]',-0.065,-0.025
'[08:22:33.516]',-0.095,-0.015
'[08:22:33.523]',-0.125,-0.015
'[08:22:33.531]',-0.105,-0.015
'[08:22:33.539]',-0.095,-0.005
'[08:22:33.547]',-0.085,-0.035
'[08:22:33.555]',-0.055,-0.005
'[08:22:33.563]',-0.205,0.045
'[08:22:33.570]',-0.765,0.185
'[08:22:33.578]',-0.515,-0.075
'[08:22:33.586]',0.725,-0.645
'[08:22:33.594]',2.425,-0.365
'[08:22:33.602]',2.875,0.165
'[08:22:33.609]',2.645,0.625
'[08:22:33.617]',1.385,0.225
'[08:22:33.625]',0.035,-0.695
'[08:22:33.633]',-0.235,-0.375
'[08:22:33.641]',-0.165,-0.075
'[08:22:33.648]',-0.195,-0.025
'[08:22:33.656]',-0.265,-0.045
'[08:22:33.664]',-0.245,-0.035
'[08:22:33.672]',-0.255,-0.045
'[08:22:33.680]',-0.245,-0.075
'[08:22:33.688]',-0.265,-0.075
'[08:22:33.695]',-0.205,-0.075
'[08:22:33.703]',-0.185,-0.065
'[08:22:33.711]',-0.195,-0.095
'[08:22:33.719]',-0.155,-0.115
'[08:22:33.727]',-0.135,-0.125
'[08:22:33.734]',-0.135,-0.125
'[08:22:33.742]',-0.105,-0.145
'[08:22:33.750]',-0.055,-0.155
'[08:22:33.758]',-0.085,-0.195
'[08:22:33.766]',-0.075,-0.195
'[08:22:33.773]',-0.055,-0.225
'[08:22:33.781]',-0.045,-0.265
'[08:22:33.789]',-0.005,-0.265
'[08:22:33.797]',-0.005,-0.295
'[08:22:33.805]',-0.005,-0.345
'[08:22:33.813]',0.015,-0.345
'[08:22:33.820]',0.035,-0.315
'[08:22:33.828]',0.035,-0.295
'[08:22:33.836]',0.005,-0.265
'[08:22:33.844]',0.015,-0.235
'[08:22:33.852]',0.015,-0.175
'[08:22:33.859]',-0.015,-0.115
'[08:22:33.867]',0.015,-0.045
'[08:22:33.875]',-0.045,-0.045
'[08:22:33.883]',-0.075,-0.015
'[08:22:33.891]',-0.035,0.025
'[08:22:33.898]',-0.025,0.045
'[08:22:33.906]',-0.075,0.025
'[08:22:33.914]',-0.055,0.035
'[08:22:33.922]',-0.085,0.025
'[08:22:33.930]',-0.045,0.055
'[08:22:33.938]',-0.075,0.055
'[08:22:33.945]',-0.105,0.045
'[08:22:33.953]',-0.035,0.055
'[08:22:33.961]',-0.085,0.065
'[08:22:33.969]',-0.085,0.045
'[08:22:33.977]',-0.095,0.035
'[08:22:33.984]',-0.075,0.095
'[08:22:33.992]',-0.055,0.085
'[08:22:34.000]',-0.075,0.045
'[08:22:34.008]',-0.075,0.065
'[08:22:34.016]',-0.045,0.055
'[08:22:34.023]',-0.045,0.045
'[08:22:34.031]',-0.065,0.055
'[08:22:34.039]',-0.005,0.045
'[08:22:34.047]',-0.045,0.075
'[08:22:34.055]',-0.025,0.085
'[08:22:34.063]',-0.005,0.125
'[08:22:34.070]',0.075,0.065
'[08:22:34.078]',0.125,0.025
'[08:22:34.086]',0.065,0.025
'[08:22:34.094]',-0.015,0.005
'[08:22:34.102]',0.005,0.005
'[08:22:34.109]',-0.005,0.035
'[08:22:34.117]',-0.075,0.065
'[08:22:34.125]',-0.085,0.035
'[08:22:34.133]',-0.085,0.035
'[08:22:34.141]',-0.085,0.025
'[08:22:34.148]',-0.095,0.005
'[08:22:34.156]',-0.115,0.015
'[08:22:34.164]',-0.105,0.025
'[08:22:34.172]',-0.065,0.015
'[08:22:34.180]',-0.065,0.005
'[08:22:34.188]',-0.695,0.185
'[08:22:34.195]',-0.725,0.125
'[08:22:34.203]',0.445,-0.245
'[08:22:34.211]',2.275,-0.435
'[08:22:34.219]',2.895,-0.065
'[08:22:34.227]',2.685,0.435
'[08:22:34.234]',1.335,0.475
'[08:22:34.242]',-0.135,-0.555
'[08:22:34.250]',-0.355,-0.385
'[08:22:34.258]',-0.185,-0.065
'[08:22:34.266]',-0.215,0.065
'[08:22:34.273]',-0.265,-0.015
'[08:22:34.281]',-0.245,-0.015
'[08:22:34.289]',-0.275,-0.015
'[08:22:34.297]',-0.245,-0.005
'[08:22:34.305]',-0.205,-0.025
'[08:22:34.313]',-0.195,-0.025
'[08:22:34.320]',-0.235,-0.035
'[08:22:34.328]',-0.175,-0.035
'[08:22:34.336]',-0.185,-0.065
'[08:22:34.344]',-0.165,-0.065
'[08:22:34.352]',-0.145,-0.065
'[08:22:34.359]',-0.145,-0.075
'[08:22:34.367]',-0.115,-0.105
'[08:22:34.375]',-0.095,-0.125
'[08:22:34.383]',-0.105,-0.135
'[08:22:34.391]',-0.065,-0.145
'[08:22:34.398]',-0.035,-0.165
'[08:22:34.406]',-0.055,-0.195
'[08:22:34.414]',-0.035,-0.185
'[08:22:34.422]',-0.005,-0.195
'[08:22:34.430]',-0.005,-0.205
'[08:22:34.438]',-0.005,-0.255
'[08:22:34.445]',-0.025,-0.225
'[08:22:34.453]',0.005,-0.215
'[08:22:34.461]',-0.035,-0.165
'[08:22:34.469]',-0.065,-0.135
'[08:22:34.477]',-0.045,-0.085
'[08:22:34.484]',-0.055,-0.025
'[08:22:34.492]',-0.065,-0.045
'[08:22:34.500]',-0.105,0.035
'[08:22:34.508]',-0.115,0.025
'[08:22:34.516]',-0.105,0.035
'[08:22:34.523]',-0.115,0.045
'[08:22:34.531]',-0.135,0.015
'[08:22:34.539]',-0.115,0.005
'[08:22:34.547]',-0.105,0.045
'[08:22:34.555]',-0.135,0.055
'[08:22:34.563]',-0.125,0.025
'[08:22:34.570]',-0.095,0.025
'[08:22:34.578]',-0.075,0.025
'[08:22:34.586]',-0.105,0.025
'[08:22:34.594]',-0.115,0.005
'[08:22:34.602]',-0.095,0.025
'[08:22:34.609]',-0.095,0.055
'[08:22:34.617]',-0.095,0.025
'[08:22:34.625]',-0.125,0.015
'[08:22:34.633]',-0.075,0.045
'[08:22:34.641]',-0.095,0.005
'[08:22:34.648]',-0.085,0.025
'[08:22:34.656]',-0.115,0.005
'[08:22:34.664]',-0.115,0.015
'[08:22:34.672]',-0.075,0.055
'[08:22:34.680]',-0.095,0.035
'[08:22:34.688]',-0.125,0.035
'[08:22:34.695]',-0.075,0.025
'[08:22:34.703]',-0.055,0.065
'[08:22:34.711]',-0.085,0.065
'[08:22:34.719]',-0.035,0.055
'[08:22:34.727]',0.025,0.025
'[08:22:34.734]',0.035,0.025
'[08:22:34.742]',-0.065,-0.015
'[08:22:34.750]',-0.075,-0.045
'[08:22:34.758]',-0.095,-0.005
'[08:22:34.766]',-0.075,0.035
'[08:22:34.773]',-0.095,0.025
'[08:22:34.781]',-0.135,0.005
'[08:22:34.789]',-0.175,0.025
'[08:22:34.797]',-0.145,0.005
'[08:22:34.805]',-0.165,0.005
'[08:22:34.813]',-0.155,-0.005
'[08:22:34.820]',-0.125,0.015
'[08:22:34.828]',-0.135,0.005
'[08:22:34.836]',-0.235,0.065
'[08:22:34.844]',-0.835,0.255
'[08:22:34.852]',-0.555,0.085
'[08:22:34.859]',0.955,-0.365
'[08:22:34.867]',2.545,-0.295
'[08:22:34.875]',2.855,-0.105
'[08:22:34.883]',2.495,0.315
'[08:22:34.891]',0.925,-0.245
'[08:22:34.898]',-0.285,-0.725
'[08:22:34.906]',-0.245,-0.265
'[08:22:34.914]',-0.205,0.005
'[08:22:34.922]',-0.275,0.045
'[08:22:34.930]',-0.275,0.035
'[08:22:34.938]',-0.305,0.025
'[08:22:34.945]',-0.315,-0.005
'[08:22:34.953]',-0.285,0.035
'[08:22:34.961]',-0.275,0.015
'[08:22:34.969]',-0.255,-0.025
'[08:22:34.977]',-0.245,-0.015
'[08:22:34.984]',-0.225,-0.015
'[08:22:34.992]',-0.205,-0.035
'[08:22:35.000]',-0.195,-0.045
'[08:22:35.008]',-0.175,-0.035
'[08:22:35.016]',-0.165,-0.045
'[08:22:35.023]',-0.165,-0.065
'[08:22:35.031]',-0.125,-0.065
'[08:22:35.039]',-0.125,-0.105
'[08:22:35.047]',-0.075,-0.105
'[08:22:35.055]',-0.075,-0.135
'[08:22:35.063]',-0.075,-0.185
'[08:22:35.070]',-0.075,-0.155
'[08:22:35.078]',-0.025,-0.175
'[08:22:35.086]',-0.035,-0.215
'[08:22:35.094]',-0.065,-0.205
'[08:22:35.102]',-0.095,-0.255
'[08:22:35.109]',-0.035,-0.205
'[08:22:35.117]',-0.055,-0.165
'[08:22:35.125]',-0.085,-0.145
'[08:22:35.133]',-0.115,-0.085
'[08:22:35.141]',-0.105,-0.055
'[08:22:35.148]',-0.115,-0.025
'[08:22:35.156]',-0.155,-0.035
'[08:22:35.164]',-0.135,-0.025
'[08:22:35.172]',-0.155,0.015
'[08:22:35.180]',-0.195,0.005
'[08:22:35.188]',-0.185,-0.015
'[08:22:35.195]',-0.165,-0.005
'[08:22:35.203]',-0.165,-0.005
'[08:22:35.211]',-0.165,-0.025
'[08:22:35.219]',-0.175,0.005
'[08:22:35.227]',-0.125,0.025
'[08:22:35.234]',-0.145,0.005
'[08:22:35.242]',-0.145,-0.015
'[08:22:35.250]',-0.165,-0.015
'[08:22:35.258]',-0.145,-0.025
'[08:22:35.266]',-0.155,0.005
'[08:22:35.273]',-0.175,0.005
'[08:22:35.281]',-0.175,0.005
'[08:22:35.289]',-0.165,-0.015
'[08:22:35.297]',-0.135,-0.005
'[08:22:35.305]',-0.125,-0.015
'[08:22:35.313]',-0.175,-0.055
'[08:22:35.320]',-0.165,-0.035
'[08:22:35.328]',-0.135,0.025
'[08:22:35.336]',-0.205,0.005
'[08:22:35.344]',-0.175,-0.035
'[08:22:35.352]',-0.185,-0.005
'[08:22:35.359]',-0.155,0.005
'[08:22:35.367]',-0.115,0.025
'[08:22:35.375]',-0.115,0.005
'[08:22:35.383]',-0.075,0.025
'[08:22:35.391]',-0.015,-0.005
'[08:22:35.398]',-0.025,-0.045
'[08:22:35.406]',-0.095,-0.055
'[08:22:35.414]',-0.125,-0.055
'[08:22:35.422]',-0.155,-0.045
'[08:22:35.430]',-0.115,-0.035
'[08:22:35.438]',-0.175,-0.035
'[08:22:35.445]',-0.165,-0.035
'[08:22:35.453]',-0.195,-0.045
'[08:22:35.461]',-0.195,-0.025
'[08:22:35.469]',-0.205,-0.025
'[08:22:35.477]',-0.185,-0.025
'[08:22:35.484]',-0.185,-0.025
'[08:22:35.492]',-0.135,-0.025
'[08:22:35.500]',-0.285,0.015
'[08:22:35.508]',-0.815,0.235
'[08:22:35.516]',-0.755,0.045
'[08:22:35.523]',0.285,-0.485
'[08:22:35.531]',2.155,-0.415
'[08:22:35.539]',2.845,-0.055
'[08:22:35.547]',2.685,0.435
'[08:22:35.555]',1.575,0.105
'[08:22:35.563]',-0.065,-0.775
'[08:22:35.570]',-0.305,-0.465
'[08:22:35.578]',-0.225,-0.065
'[08:22:35.586]',-0.345,-0.015
'[08:22:35.594]',-0.355,-0.035
'[08:22:35.602]',-0.345,-0.035
'[08:22:35.609]',-0.325,-0.045
'[08:22:35.617]',-0.335,-0.045
'[08:22:35.625]',-0.355,-0.085
'[08:22:35.633]',-0.315,-0.075
'[08:22:35.641]',-0.305,-0.085
'[08:22:35.648]',-0.265,-0.075
'[08:22:35.656]',-0.275,-0.095
'[08:22:35.664]',-0.265,-0.095
'[08:22:35.672]',-0.235,-0.085
'[08:22:35.680]',-0.245,-0.105
'[08:22:35.688]',-0.205,-0.125
'[08:22:35.695]',-0.185,-0.105
'[08:22:35.703]',-0.185,-0.145
'[08:22:35.711]',-0.175,-0.165
'[08:22:35.719]',-0.135,-0.205
'[08:22:35.727]',-0.095,-0.225
'[08:22:35.734]',-0.125,-0.245
'[08:22:35.742]',-0.065,-0.275
'[08:22:35.750]',-0.055,-0.295
'[08:22:35.758]',-0.135,-0.295
'[08:22:35.766]',-0.115,-0.285
'[08:22:35.773]',-0.095,-0.285
'[08:22:35.781]',-0.095,-0.265
'[08:22:35.789]',-0.095,-0.255
'[08:22:35.797]',-0.125,-0.195
'[08:22:35.805]',-0.145,-0.115
'[08:22:35.813]',-0.155,-0.075
'[08:22:35.820]',-0.115,-0.045
'[08:22:35.828]',-0.135,-0.025
'[08:22:35.836]',-0.215,-0.015
'[08:22:35.844]',-0.215,-0.025
'[08:22:35.852]',-0.195,-0.025
'[08:22:35.859]',-0.195,-0.015
'[08:22:35.867]',-0.185,0.005
'[08:22:35.875]',-0.195,-0.015
'[08:22:35.883]',-0.195,-0.025
'[08:22:35.891]',-0.175,-0.005
'[08:22:35.898]',-0.165,-0.035
'[08:22:35.906]',-0.155,-0.045
'[08:22:35.914]',-0.175,0.025
'[08:22:35.922]',-0.185,0.025
'[08:22:35.930]',-0.145,-0.025
'[08:22:35.938]',-0.165,-0.015
'[08:22:35.945]',-0.185,0.005
'[08:22:35.953]',-0.155,-0.005
'[08:22:35.961]',-0.165,-0.025
'[08:22:35.969]',-0.185,0.005
'[08:22:35.977]',-0.155,-0.025
'[08:22:35.984]',-0.185,0.005
'[08:22:35.992]',-0.175,-0.005
'[08:22:36.000]',-0.175,-0.015
'[08:22:36.008]',-0.195,-0.025
'[08:22:36.016]',-0.165,-0.035
'[08:22:36.023]',-0.165,-0.005
'[08:22:36.031]',-0.185,-0.035
'[08:22:36.039]',-0.165,-0.035
'[08:22:36.047]',-0.195,-0.035
'[08:22:36.055]',-0.215,-0.005
'[08:22:36.063]',-0.185,-0.025
'[08:22:36.070]',-0.185,-0.015
'[08:22:36.078]',-0.175,-0.005
'[08:22:36.086]',-0.175,-0.045
'[08:22:36.094]',-0.165,-0.025
'[08:22:36.102]',-0.165,-0.035
'[08:22:36.109]',-0.155,-0.015
'[08:22:36.117]',-0.155,-0.045
'[08:22:36.125]',-0.115,-0.035
'[08:22:36.133]',-0.105,-0.005
'[08:22:36.141]',-0.095,-0.035
'[08:22:36.148]',0.015,-0.115
'[08:22:36.156]',-0.055,-0.095
'[08:22:36.164]',-0.085,-0.075
'[08:22:36.172]',-0.115,-0.105
'[08:22:36.180]',-0.115,-0.035
'[08:22:36.188]',-0.135,-0.035
'[08:22:36.195]',-0.135,-0.045
'[08:22:36.203]',-0.165,-0.045
'[08:22:36.211]',-0.165,-0.045
'[08:22:36.219]',-0.215,-0.065
'[08:22:36.227]',-0.135,-0.065
'[08:22:36.234]',-0.185,-0.045
'[08:22:36.242]',-0.155,-0.065
'[08:22:36.250]',-0.145,-0.055
'[08:22:36.258]',-0.375,-0.005
'[08:22:36.266]',-0.885,0.155
'[08:22:36.273]',-0.565,-0.155
'[08:22:36.281]',1.135,-0.695
'[08:22:36.289]',2.615,-0.275
'[08:22:36.297]',2.765,0.285
'[08:22:36.305]',2.235,0.565
'[08:22:36.313]',0.445,-0.455
'[08:22:36.320]',-0.375,-0.675
'[08:22:36.328]',-0.255,-0.195
'[08:22:36.336]',-0.255,-0.065
'[08:22:36.344]',-0.335,-0.085
'[08:22:36.352]',-0.335,-0.105
'[08:22:36.359]',-0.325,-0.105
'[08:22:36.367]',-0.335,-0.075
'[08:22:36.375]',-0.355,-0.095
'[08:22:36.383]',-0.315,-0.115
'[08:22:36.391]',-0.275,-0.095
'[08:22:36.398]',-0.295,-0.115
'[08:22:36.406]',-0.265,-0.115
'[08:22:36.414]',-0.235,-0.105
'[08:22:36.422]',-0.205,-0.115
'[08:22:36.430]',-0.225,-0.135
'[08:22:36.438]',-0.185,-0.155
'[08:22:36.445]',-0.175,-0.145
'[08:22:36.453]',-0.195,-0.195
'[08:22:36.461]',-0.135,-0.175
'[08:22:36.469]',-0.115,-0.255
'[08:22:36.477]',-0.105,-0.275
'[08:22:36.484]',-0.095,-0.245
'[08:22:36.492]',-0.075,-0.325
'[08:22:36.500]',-0.085,-0.365
'[08:22:36.508]',-0.065,-0.355
'[08:22:36.516]',-0.045,-0.315
'[08:22:36.523]',-0.055,-0.345
'[08:22:36.531]',-0.095,-0.345
'[08:22:36.539]',-0.065,-0.305
'[08:22:36.547]',-0.085,-0.235
'[08:22:36.555]',-0.145,-0.205
'[08:22:36.563]',-0.095,-0.145
'[08:22:36.570]',-0.135,-0.095
'[08:22:36.578]',-0.135,-0.055
'[08:22:36.586]',-0.185,-0.035
'[08:22:36.594]',-0.165,-0.025
'[08:22:36.602]',-0.165,-0.055
'[08:22:36.609]',-0.205,-0.025
'[08:22:36.617]',-0.155,-0.035
'[08:22:36.625]',-0.155,-0.065
'[08:22:36.633]',-0.185,-0.035
'[08:22:36.641]',-0.155,-0.015
'[08:22:36.648]',-0.215,-0.025
'[08:22:36.656]',-0.125,-0.035
'[08:22:36.664]',-0.175,-0.025
'[08:22:36.672]',-0.185,-0.035
'[08:22:36.680]',-0.155,-0.025
'[08:22:36.688]',-0.185,-0.025
'[08:22:36.695]',-0.175,-0.025
'[08:22:36.703]',-0.155,-0.025
'[08:22:36.711]',-0.165,-0.045
'[08:22:36.719]',-0.155,-0.025
'[08:22:36.727]',-0.165,-0.025
'[08:22:36.734]',-0.145,-0.025
'[08:22:36.742]',-0.155,-0.025
'[08:22:36.750]',-0.165,-0.045
'[08:22:36.758]',-0.185,-0.015
'[08:22:36.766]',-0.105,-0.045
'[08:22:36.773]',-0.125,-0.065
'[08:22:36.781]',-0.215,-0.045
'[08:22:36.789]',-0.205,-0.015
'[08:22:36.797]',-0.125,-0.035
'[08:22:36.805]',-0.125,-0.055
'[08:22:36.813]',-0.235,-0.055
'[08:22:36.820]',-0.195,-0.035
'[08:22:36.828]',-0.205,-0.015
'[08:22:36.836]',-0.165,-0.015
'[08:22:36.844]',-0.105,0.045
'[08:22:36.852]',-0.225,-0.075
'[08:22:36.859]',-0.155,-0.075
'[08:22:36.867]',-0.155,-0.095
'[08:22:36.875]',-0.145,-0.065
'[08:22:36.883]',-0.155,-0.095
'[08:22:36.891]',-0.145,-0.045
'[08:22:36.898]',-0.105,-0.015
'[08:22:36.906]',-0.165,-0.095
'[08:22:36.914]',-0.135,-0.075
'[08:22:36.922]',-0.125,-0.065
'[08:22:36.930]',-0.115,-0.065
'[08:22:36.938]',-0.095,-0.075
'[08:22:36.945]',-0.075,-0.035
'[08:22:36.953]',-0.095,-0.015
'[08:22:36.961]',0.015,-0.105
'[08:22:36.969]',-0.015,-0.095
'[08:22:36.977]',-0.065,-0.105
'[08:22:36.984]',-0.115,-0.085
'[08:22:36.992]',-0.105,-0.085
'[08:22:37.000]',-0.115,-0.085
'[08:22:37.008]',-0.135,-0.045
'[08:22:37.016]',-0.145,-0.045
'[08:22:37.023]',-0.185,-0.065
'[08:22:37.031]',-0.145,-0.095
'[08:22:37.039]',-0.165,-0.075
'[08:22:37.047]',-0.165,-0.055
'[08:22:37.055]',-0.155,-0.055
'[08:22:37.063]',-0.135,-0.065
'[08:22:37.070]',-0.415,0.005
'[08:22:37.078]',-0.885,0.085
'[08:22:37.086]',-0.555,-0.185
'[08:22:37.094]',1.085,-0.775
'[08:22:37.102]',2.555,-0.335
'[08:22:37.109]',2.755,0.245
'[08:22:37.117]',2.505,0.665
'[08:22:37.125]',0.715,-0.005
'[08:22:37.133]',-0.335,-0.695
'[08:22:37.141]',-0.295,-0.325
'[08:22:37.148]',-0.315,-0.105
'[08:22:37.156]',-0.295,-0.075
'[08:22:37.164]',-0.345,-0.105
'[08:22:37.172]',-0.345,-0.085
'[08:22:37.180]',-0.335,-0.145
'[08:22:37.188]',-0.315,-0.125
'[08:22:37.195]',-0.315,-0.085
'[08:22:37.203]',-0.315,-0.075
'[08:22:37.211]',-0.275,-0.125
'[08:22:37.219]',-0.275,-0.175
'[08:22:37.227]',-0.275,-0.165
'[08:22:37.234]',-0.225,-0.185
'[08:22:37.242]',-0.235,-0.155
'[08:22:37.250]',-0.225,-0.155
'[08:22:37.258]',-0.205,-0.185
'[08:22:37.266]',-0.125,-0.235
'[08:22:37.273]',-0.165,-0.225
'[08:22:37.281]',-0.175,-0.285
