'Time','ECG1','ECG2'
'[11:30:30.820]',0.005,0.025
'[11:30:30.828]',0.035,0.045
'[11:30:30.836]',0.075,0.065
'[11:30:30.844]',0.135,0.065
'[11:30:30.852]',0.175,0.075
'[11:30:30.859]',0.185,0.055
'[11:30:30.867]',0.245,0.055
'[11:30:30.875]',0.265,0.065
'[11:30:30.883]',0.285,0.065
'[11:30:30.891]',0.275,0.035
'[11:30:30.898]',0.235,0.015
'[11:30:30.906]',0.195,-0.005
'[11:30:30.914]',0.155,-0.025
'[11:30:30.922]',0.095,-0.065
'[11:30:30.930]',0.035,-0.085
'[11:30:30.938]',-0.015,-0.105
'[11:30:30.945]',-0.045,-0.105
'[11:30:30.953]',-0.055,-0.115
'[11:30:30.961]',-0.085,-0.115
'[11:30:30.969]',-0.095,-0.125
'[11:30:30.977]',-0.085,-0.115
'[11:30:30.984]',-0.095,-0.115
'[11:30:30.992]',-0.075,-0.115
'[11:30:31.000]',-0.075,-0.115
'[11:30:31.008]',-0.095,-0.115
'[11:30:31.016]',-0.095,-0.095
'[11:30:31.023]',-0.075,-0.065
'[11:30:31.031]',-0.055,-0.075
'[11:30:31.039]',-0.045,-0.065
'[11:30:31.047]',-0.025,-0.045
'[11:30:31.055]',0.025,-0.035
'[11:30:31.063]',0.075,-0.055
'[11:30:31.070]',0.135,-0.075
'[11:30:31.078]',0.115,-0.075
'[11:30:31.086]',0.105,-0.085
'[11:30:31.094]',0.085,-0.115
'[11:30:31.102]',0.025,-0.115
'[11:30:31.109]',-0.025,-0.125
'[11:30:31.117]',-0.075,-0.155
'[11:30:31.125]',-0.155,-0.185
'[11:30:31.133]',-0.205,-0.175
'[11:30:31.141]',-0.205,-0.165
'[11:30:31.148]',-0.205,-0.165
'[11:30:31.156]',-0.195,-0.135
'[11:30:31.164]',-0.335,-0.055
'[11:30:31.172]',-0.645,0.025
'[11:30:31.180]',-0.535,0.065
'[11:30:31.188]',0.065,-0.145
'[11:30:31.195]',0.735,-0.635
'[11:30:31.203]',0.615,-0.775
'[11:30:31.211]',0.075,-0.645
'[11:30:31.219]',-0.345,-0.465
'[11:30:31.227]',-0.415,-0.235
'[11:30:31.234]',-0.395,-0.115
'[11:30:31.242]',-0.285,-0.125
'[11:30:31.250]',-0.225,-0.125
'[11:30:31.258]',-0.225,-0.125
'[11:30:31.266]',-0.235,-0.125
'[11:30:31.273]',-0.215,-0.115
'[11:30:31.281]',-0.205,-0.105
'[11:30:31.289]',-0.175,-0.115
'[11:30:31.297]',-0.175,-0.105
'[11:30:31.305]',-0.195,-0.105
'[11:30:31.313]',-0.165,-0.085
'[11:30:31.320]',-0.135,-0.075
'[11:30:31.328]',-0.135,-0.065
'[11:30:31.336]',-0.115,-0.045
'[11:30:31.344]',-0.115,-0.035
'[11:30:31.352]',-0.085,-0.015
'[11:30:31.359]',-0.055,-0.015
'[11:30:31.367]',-0.035,0.005
'[11:30:31.375]',0.045,0.015
'[11:30:31.383]',0.085,0.025
'[11:30:31.391]',0.125,0.015
'[11:30:31.398]',0.135,0.015
'[11:30:31.406]',0.175,-0.005
'[11:30:31.414]',0.195,0.015
'[11:30:31.422]',0.215,0.005
'[11:30:31.430]',0.205,0.005
'[11:30:31.438]',0.185,-0.015
'[11:30:31.445]',0.125,-0.025
'[11:30:31.453]',0.045,-0.055
'[11:30:31.461]',-0.025,-0.065
'[11:30:31.469]',-0.085,-0.085
'[11:30:31.477]',-0.095,-0.105
'[11:30:31.484]',-0.145,-0.105
'[11:30:31.492]',-0.135,-0.105
'[11:30:31.500]',-0.115,-0.105
'[11:30:31.508]',-0.145,-0.095
'[11:30:31.516]',-0.145,-0.095
'[11:30:31.523]',-0.155,-0.095
'[11:30:31.531]',-0.155,-0.085
'[11:30:31.539]',-0.135,-0.075
'[11:30:31.547]',-0.135,-0.075
'[11:30:31.555]',-0.135,-0.055
'[11:30:31.563]',-0.105,-0.035
'[11:30:31.570]',-0.075,-0.035
'[11:30:31.578]',-0.055,-0.025
'[11:30:31.586]',-0.035,-0.005
'[11:30:31.594]',0.005,-0.015
'[11:30:31.602]',0.085,-0.035
'[11:30:31.609]',0.085,-0.035
'[11:30:31.617]',0.095,-0.055
'[11:30:31.625]',0.085,-0.065
'[11:30:31.633]',0.035,-0.065
'[11:30:31.641]',-0.025,-0.075
'[11:30:31.648]',-0.085,-0.125
'[11:30:31.656]',-0.155,-0.135
'[11:30:31.664]',-0.185,-0.135
'[11:30:31.672]',-0.195,-0.135
'[11:30:31.680]',-0.195,-0.145
'[11:30:31.688]',-0.175,-0.105
'[11:30:31.695]',-0.295,-0.045
'[11:30:31.703]',-0.645,0.045
'[11:30:31.711]',-0.625,0.125
'[11:30:31.719]',-0.055,-0.045
'[11:30:31.727]',0.765,-0.435
'[11:30:31.734]',0.795,-0.755
'[11:30:31.742]',0.195,-0.645
'[11:30:31.750]',-0.295,-0.445
'[11:30:31.758]',-0.405,-0.195
'[11:30:31.766]',-0.355,-0.065
'[11:30:31.773]',-0.265,-0.075
'[11:30:31.781]',-0.205,-0.085
'[11:30:31.789]',-0.175,-0.075
'[11:30:31.797]',-0.185,-0.075
'[11:30:31.805]',-0.175,-0.075
'[11:30:31.813]',-0.155,-0.065
'[11:30:31.820]',-0.135,-0.065
'[11:30:31.828]',-0.135,-0.055
'[11:30:31.836]',-0.145,-0.045
'[11:30:31.844]',-0.135,-0.035
'[11:30:31.852]',-0.105,-0.015
'[11:30:31.859]',-0.085,-0.005
'[11:30:31.867]',-0.065,0.005
'[11:30:31.875]',-0.045,0.025
'[11:30:31.883]',-0.015,0.045
'[11:30:31.891]',0.005,0.065
'[11:30:31.898]',0.025,0.085
'[11:30:31.906]',0.095,0.085
'[11:30:31.914]',0.155,0.095
'[11:30:31.922]',0.195,0.095
'[11:30:31.930]',0.225,0.075
'[11:30:31.938]',0.265,0.075
'[11:30:31.945]',0.285,0.075
'[11:30:31.953]',0.295,0.075
'[11:30:31.961]',0.275,0.055
'[11:30:31.969]',0.245,0.045
'[11:30:31.977]',0.195,0.025
'[11:30:31.984]',0.135,0.005
'[11:30:31.992]',0.075,-0.015
'[11:30:32.000]',0.015,-0.025
'[11:30:32.008]',0.005,-0.035
'[11:30:32.016]',-0.035,-0.045
'[11:30:32.023]',-0.035,-0.055
'[11:30:32.031]',-0.035,-0.045
'[11:30:32.039]',-0.025,-0.045
'[11:30:32.047]',-0.025,-0.035
'[11:30:32.055]',-0.005,-0.045
'[11:30:32.063]',-0.025,-0.035
'[11:30:32.070]',-0.035,-0.025
'[11:30:32.078]',-0.035,-0.005
'[11:30:32.086]',-0.015,0.025
'[11:30:32.094]',0.015,0.025
'[11:30:32.102]',0.045,0.035
'[11:30:32.109]',0.065,0.055
'[11:30:32.117]',0.105,0.035
'[11:30:32.125]',0.165,0.015
'[11:30:32.133]',0.205,0.005
'[11:30:32.141]',0.195,0.015
'[11:30:32.148]',0.175,-0.005
'[11:30:32.156]',0.145,-0.025
'[11:30:32.164]',0.125,-0.015
'[11:30:32.172]',0.075,-0.035
'[11:30:32.180]',0.025,-0.075
'[11:30:32.188]',-0.055,-0.085
'[11:30:32.195]',-0.115,-0.085
'[11:30:32.203]',-0.105,-0.085
'[11:30:32.211]',-0.135,-0.085
'[11:30:32.219]',-0.115,-0.055
'[11:30:32.227]',-0.285,-0.005
'[11:30:32.234]',-0.595,0.135
'[11:30:32.242]',-0.435,0.135
'[11:30:32.250]',0.205,-0.095
'[11:30:32.258]',0.855,-0.655
'[11:30:32.266]',0.635,-0.815
'[11:30:32.273]',-0.045,-0.635
'[11:30:32.281]',-0.365,-0.315
'[11:30:32.289]',-0.305,-0.065
'[11:30:32.297]',-0.195,-0.015
'[11:30:32.305]',-0.105,-0.035
'[11:30:32.313]',-0.105,-0.045
'[11:30:32.320]',-0.115,-0.035
'[11:30:32.328]',-0.125,-0.025
'[11:30:32.336]',-0.115,-0.035
'[11:30:32.344]',-0.105,-0.025
'[11:30:32.352]',-0.065,-0.015
'[11:30:32.359]',-0.095,-0.015
'[11:30:32.367]',-0.075,-0.005
'[11:30:32.375]',-0.055,0.005
'[11:30:32.383]',-0.035,0.025
'[11:30:32.391]',-0.045,0.035
'[11:30:32.398]',-0.015,0.055
'[11:30:32.406]',0.005,0.065
'[11:30:32.414]',0.015,0.095
'[11:30:32.422]',0.065,0.115
'[11:30:32.430]',0.125,0.135
'[11:30:32.438]',0.175,0.135
'[11:30:32.445]',0.205,0.145
'[11:30:32.453]',0.235,0.145
'[11:30:32.461]',0.265,0.155
'[11:30:32.469]',0.285,0.135
'[11:30:32.477]',0.315,0.135
'[11:30:32.484]',0.335,0.125
'[11:30:32.492]',0.325,0.095
'[11:30:32.500]',0.285,0.075
'[11:30:32.508]',0.235,0.045
'[11:30:32.516]',0.145,0.025
'[11:30:32.523]',0.085,0.005
'[11:30:32.531]',0.055,-0.015
'[11:30:32.539]',0.045,-0.025
'[11:30:32.547]',0.005,-0.035
'[11:30:32.555]',-0.015,-0.035
'[11:30:32.563]',0.005,-0.045
'[11:30:32.570]',-0.015,-0.025
'[11:30:32.578]',-0.015,-0.035
'[11:30:32.586]',-0.035,-0.025
'[11:30:32.594]',-0.025,-0.015
'[11:30:32.602]',-0.005,-0.025
'[11:30:32.609]',-0.015,-0.025
'[11:30:32.617]',-0.015,-0.005
'[11:30:32.625]',0.025,0.015
'[11:30:32.633]',0.045,0.035
'[11:30:32.641]',0.075,0.045
'[11:30:32.648]',0.085,0.045
'[11:30:32.656]',0.115,0.035
'[11:30:32.664]',0.175,0.015
'[11:30:32.672]',0.205,0.015
'[11:30:32.680]',0.195,-0.005
'[11:30:32.688]',0.185,-0.015
'[11:30:32.695]',0.135,-0.025
'[11:30:32.703]',0.085,-0.025
'[11:30:32.711]',0.015,-0.045
'[11:30:32.719]',-0.045,-0.085
'[11:30:32.727]',-0.095,-0.085
'[11:30:32.734]',-0.105,-0.095
'[11:30:32.742]',-0.115,-0.085
'[11:30:32.750]',-0.085,-0.085
'[11:30:32.758]',-0.135,-0.015
'[11:30:32.766]',-0.435,0.025
'[11:30:32.773]',-0.585,0.155
'[11:30:32.781]',-0.245,0.015
'[11:30:32.789]',0.515,-0.265
'[11:30:32.797]',0.865,-0.825
'[11:30:32.805]',0.315,-0.685
'[11:30:32.813]',-0.225,-0.485
'[11:30:32.820]',-0.355,-0.185
'[11:30:32.828]',-0.285,-0.015
'[11:30:32.836]',-0.195,-0.025
'[11:30:32.844]',-0.145,-0.045
'[11:30:32.852]',-0.145,-0.045
'[11:30:32.859]',-0.125,-0.025
'[11:30:32.867]',-0.125,-0.035
'[11:30:32.875]',-0.115,-0.035
'[11:30:32.883]',-0.115,-0.025
'[11:30:32.891]',-0.075,-0.015
'[11:30:32.898]',-0.095,-0.005
'[11:30:32.906]',-0.075,-0.005
'[11:30:32.914]',-0.095,0.015
'[11:30:32.922]',-0.065,0.025
'[11:30:32.930]',-0.045,0.045
'[11:30:32.938]',-0.025,0.065
'[11:30:32.945]',-0.015,0.085
'[11:30:32.953]',0.015,0.105
'[11:30:32.961]',0.055,0.115
'[11:30:32.969]',0.085,0.125
'[11:30:32.977]',0.145,0.135
'[11:30:32.984]',0.175,0.135
'[11:30:32.992]',0.235,0.125
'[11:30:33.000]',0.265,0.125
'[11:30:33.008]',0.275,0.135
'[11:30:33.016]',0.275,0.115
'[11:30:33.023]',0.235,0.105
'[11:30:33.031]',0.235,0.095
'[11:30:33.039]',0.205,0.075
'[11:30:33.047]',0.105,0.045
'[11:30:33.055]',0.045,0.025
'[11:30:33.063]',-0.015,0.005
'[11:30:33.070]',-0.035,0.005
'[11:30:33.078]',-0.075,-0.015
'[11:30:33.086]',-0.105,-0.025
'[11:30:33.094]',-0.095,-0.025
'[11:30:33.102]',-0.085,-0.025
'[11:30:33.109]',-0.115,-0.025
'[11:30:33.117]',-0.085,-0.035
'[11:30:33.125]',-0.105,-0.035
'[11:30:33.133]',-0.115,-0.035
'[11:30:33.141]',-0.115,-0.025
'[11:30:33.148]',-0.115,-0.015
'[11:30:33.156]',-0.095,0.005
'[11:30:33.164]',-0.065,-0.005
'[11:30:33.172]',-0.055,0.005
'[11:30:33.180]',0.005,0.015
'[11:30:33.188]',0.035,0.015
'[11:30:33.195]',0.095,-0.015
'[11:30:33.203]',0.085,-0.025
'[11:30:33.211]',0.075,-0.035
'[11:30:33.219]',0.065,-0.055
'[11:30:33.227]',0.035,-0.055
'[11:30:33.234]',-0.005,-0.065
'[11:30:33.242]',-0.065,-0.105
'[11:30:33.250]',-0.145,-0.125
'[11:30:33.258]',-0.205,-0.125
'[11:30:33.266]',-0.225,-0.125
'[11:30:33.273]',-0.235,-0.135
'[11:30:33.281]',-0.255,-0.115
'[11:30:33.289]',-0.235,-0.045
'[11:30:33.297]',-0.505,0.015
'[11:30:33.305]',-0.705,0.115
'[11:30:33.313]',-0.435,0.075
'[11:30:33.320]',0.335,-0.155
'[11:30:33.328]',0.905,-0.745
'[11:30:33.336]',0.475,-0.675
'[11:30:33.344]',-0.115,-0.555
'[11:30:33.352]',-0.415,-0.305
'[11:30:33.359]',-0.415,-0.105
'[11:30:33.367]',-0.375,-0.075
'[11:30:33.375]',-0.255,-0.085
'[11:30:33.383]',-0.215,-0.085
'[11:30:33.391]',-0.215,-0.085
'[11:30:33.398]',-0.235,-0.085
'[11:30:33.406]',-0.245,-0.085
'[11:30:33.414]',-0.215,-0.075
'[11:30:33.422]',-0.185,-0.085
'[11:30:33.430]',-0.195,-0.085
'[11:30:33.438]',-0.155,-0.075
'[11:30:33.445]',-0.145,-0.065
'[11:30:33.453]',-0.145,-0.055
'[11:30:33.461]',-0.145,-0.025
'[11:30:33.469]',-0.125,-0.025
'[11:30:33.477]',-0.095,-0.005
'[11:30:33.484]',-0.065,0.005
'[11:30:33.492]',-0.025,0.015
'[11:30:33.500]',0.015,0.025
'[11:30:33.508]',0.065,0.025
'[11:30:33.516]',0.085,0.035
'[11:30:33.523]',0.145,0.015
'[11:30:33.531]',0.155,0.005
'[11:30:33.539]',0.205,0.015
'[11:30:33.547]',0.205,-0.005
'[11:30:33.555]',0.225,-0.005
'[11:30:33.563]',0.205,-0.015
'[11:30:33.570]',0.155,-0.015
'[11:30:33.578]',0.105,-0.045
'[11:30:33.586]',0.045,-0.045
'[11:30:33.594]',-0.015,-0.075
'[11:30:33.602]',-0.055,-0.085
'[11:30:33.609]',-0.075,-0.095
'[11:30:33.617]',-0.105,-0.105
'[11:30:33.625]',-0.105,-0.115
'[11:30:33.633]',-0.135,-0.105
'[11:30:33.641]',-0.115,-0.105
'[11:30:33.648]',-0.115,-0.095
'[11:30:33.656]',-0.125,-0.095
'[11:30:33.664]',-0.105,-0.095
'[11:30:33.672]',-0.125,-0.085
'[11:30:33.680]',-0.135,-0.075
'[11:30:33.688]',-0.105,-0.045
'[11:30:33.695]',-0.085,-0.025
'[11:30:33.703]',-0.045,-0.025
'[11:30:33.711]',-0.015,-0.005
'[11:30:33.719]',-0.025,-0.035
'[11:30:33.727]',0.045,-0.055
'[11:30:33.734]',0.085,-0.055
'[11:30:33.742]',0.095,-0.065
'[11:30:33.750]',0.125,-0.065
'[11:30:33.758]',0.075,-0.075
'[11:30:33.766]',0.035,-0.095
'[11:30:33.773]',-0.045,-0.105
'[11:30:33.781]',-0.085,-0.155
'[11:30:33.789]',-0.145,-0.155
'[11:30:33.797]',-0.195,-0.165
'[11:30:33.805]',-0.215,-0.165
'[11:30:33.813]',-0.205,-0.125
'[11:30:33.820]',-0.225,-0.105
'[11:30:33.828]',-0.435,-0.055
'[11:30:33.836]',-0.655,0.125
'[11:30:33.844]',-0.465,0.065
'[11:30:33.852]',0.255,-0.215
'[11:30:33.859]',0.795,-0.925
'[11:30:33.867]',0.365,-0.865
'[11:30:33.875]',-0.215,-0.605
'[11:30:33.883]',-0.425,-0.275
'[11:30:33.891]',-0.345,-0.075
'[11:30:33.898]',-0.275,-0.095
'[11:30:33.906]',-0.225,-0.115
'[11:30:33.914]',-0.245,-0.085
'[11:30:33.922]',-0.215,-0.095
'[11:30:33.930]',-0.215,-0.115
'[11:30:33.938]',-0.205,-0.095
'[11:30:33.945]',-0.205,-0.075
'[11:30:33.953]',-0.205,-0.085
'[11:30:33.961]',-0.205,-0.075
'[11:30:33.969]',-0.195,-0.075
'[11:30:33.977]',-0.205,-0.045
'[11:30:33.984]',-0.165,-0.035
'[11:30:33.992]',-0.125,-0.015
'[11:30:34.000]',-0.115,-0.005
'[11:30:34.008]',-0.085,0.015
'[11:30:34.016]',-0.045,0.025
'[11:30:34.023]',-0.015,0.055
'[11:30:34.031]',0.005,0.065
'[11:30:34.039]',0.065,0.075
'[11:30:34.047]',0.105,0.085
'[11:30:34.055]',0.155,0.065
'[11:30:34.063]',0.185,0.065
'[11:30:34.070]',0.185,0.075
'[11:30:34.078]',0.215,0.055
'[11:30:34.086]',0.195,0.045
'[11:30:34.094]',0.165,0.015
'[11:30:34.102]',0.115,-0.015
'[11:30:34.109]',0.055,-0.055
'[11:30:34.117]',-0.005,-0.075
'[11:30:34.125]',-0.045,-0.095
'[11:30:34.133]',-0.085,-0.105
'[11:30:34.141]',-0.105,-0.115
'[11:30:34.148]',-0.145,-0.105
'[11:30:34.156]',-0.135,-0.095
'[11:30:34.164]',-0.135,-0.085
'[11:30:34.172]',-0.125,-0.085
'[11:30:34.180]',-0.135,-0.095
'[11:30:34.188]',-0.115,-0.085
'[11:30:34.195]',-0.125,-0.085
'[11:30:34.203]',-0.125,-0.085
'[11:30:34.211]',-0.145,-0.075
'[11:30:34.219]',-0.115,-0.055
'[11:30:34.227]',-0.085,-0.035
'[11:30:34.234]',-0.045,-0.035
'[11:30:34.242]',-0.015,-0.035
'[11:30:34.250]',0.015,-0.035
'[11:30:34.258]',0.075,-0.065
'[11:30:34.266]',0.125,-0.085
'[11:30:34.273]',0.115,-0.085
'[11:30:34.281]',0.105,-0.095
'[11:30:34.289]',0.065,-0.095
'[11:30:34.297]',0.045,-0.095
'[11:30:34.305]',0.015,-0.125
'[11:30:34.313]',-0.075,-0.135
'[11:30:34.320]',-0.125,-0.135
'[11:30:34.328]',-0.165,-0.155
'[11:30:34.336]',-0.195,-0.145
'[11:30:34.344]',-0.195,-0.135
'[11:30:34.352]',-0.175,-0.115
'[11:30:34.359]',-0.285,-0.095
'[11:30:34.367]',-0.535,0.045
'[11:30:34.375]',-0.515,0.145
'[11:30:34.383]',-0.035,-0.065
'[11:30:34.391]',0.555,-0.685
'[11:30:34.398]',0.525,-0.965
'[11:30:34.406]',-0.005,-0.735
'[11:30:34.414]',-0.305,-0.375
'[11:30:34.422]',-0.295,-0.135
'[11:30:34.430]',-0.215,-0.065
'[11:30:34.438]',-0.165,-0.095
'[11:30:34.445]',-0.165,-0.095
'[11:30:34.453]',-0.165,-0.095
'[11:30:34.461]',-0.165,-0.095
'[11:30:34.469]',-0.145,-0.085
'[11:30:34.477]',-0.125,-0.085
'[11:30:34.484]',-0.125,-0.075
'[11:30:34.492]',-0.105,-0.085
'[11:30:34.500]',-0.085,-0.065
'[11:30:34.508]',-0.075,-0.055
'[11:30:34.516]',-0.085,-0.035
'[11:30:34.523]',-0.065,-0.015
'[11:30:34.531]',-0.055,-0.005
'[11:30:34.539]',-0.025,0.015
'[11:30:34.547]',-0.025,0.035
'[11:30:34.555]',-0.015,0.045
'[11:30:34.563]',0.015,0.075
'[11:30:34.570]',0.065,0.105
'[11:30:34.578]',0.095,0.105
'[11:30:34.586]',0.125,0.105
'[11:30:34.594]',0.155,0.105
'[11:30:34.602]',0.185,0.085
'[11:30:34.609]',0.205,0.095
'[11:30:34.617]',0.235,0.065
'[11:30:34.625]',0.215,0.045
'[11:30:34.633]',0.175,0.025
'[11:30:34.641]',0.135,-0.015
'[11:30:34.648]',0.075,-0.035
'[11:30:34.656]',0.035,-0.055
'[11:30:34.664]',-0.005,-0.085
'[11:30:34.672]',-0.035,-0.085
'[11:30:34.680]',-0.055,-0.105
'[11:30:34.688]',-0.065,-0.095
'[11:30:34.695]',-0.075,-0.095
'[11:30:34.703]',-0.095,-0.105
'[11:30:34.711]',-0.105,-0.105
'[11:30:34.719]',-0.115,-0.105
'[11:30:34.727]',-0.115,-0.095
'[11:30:34.734]',-0.105,-0.095
'[11:30:34.742]',-0.115,-0.105
'[11:30:34.750]',-0.125,-0.095
'[11:30:34.758]',-0.115,-0.075
'[11:30:34.766]',-0.105,-0.045
'[11:30:34.773]',-0.075,-0.065
'[11:30:34.781]',-0.075,-0.055
'[11:30:34.789]',-0.015,-0.055
'[11:30:34.797]',0.005,-0.055
'[11:30:34.805]',0.085,-0.105
'[11:30:34.813]',0.105,-0.095
'[11:30:34.820]',0.145,-0.105
'[11:30:34.828]',0.105,-0.135
'[11:30:34.836]',0.065,-0.135
'[11:30:34.844]',0.025,-0.145
'[11:30:34.852]',-0.035,-0.165
'[11:30:34.859]',-0.095,-0.195
'[11:30:34.867]',-0.145,-0.195
'[11:30:34.875]',-0.175,-0.195
'[11:30:34.883]',-0.195,-0.185
'[11:30:34.891]',-0.185,-0.165
'[11:30:34.898]',-0.255,-0.125
'[11:30:34.906]',-0.535,-0.055
'[11:30:34.914]',-0.645,0.095
'[11:30:34.922]',-0.245,-0.065
'[11:30:34.930]',0.455,-0.425
'[11:30:34.938]',0.725,-0.905
'[11:30:34.945]',0.195,-0.785
'[11:30:34.953]',-0.305,-0.555
'[11:30:34.961]',-0.445,-0.265
'[11:30:34.969]',-0.375,-0.085
'[11:30:34.977]',-0.265,-0.105
'[11:30:34.984]',-0.215,-0.125
'[11:30:34.992]',-0.215,-0.125
'[11:30:35.000]',-0.195,-0.125
'[11:30:35.008]',-0.185,-0.115
'[11:30:35.016]',-0.185,-0.115
'[11:30:35.023]',-0.185,-0.095
'[11:30:35.031]',-0.185,-0.085
'[11:30:35.039]',-0.145,-0.085
'[11:30:35.047]',-0.145,-0.075
'[11:30:35.055]',-0.095,-0.065
'[11:30:35.063]',-0.075,-0.055
'[11:30:35.070]',-0.075,-0.025
'[11:30:35.078]',-0.055,-0.015
'[11:30:35.086]',-0.035,-0.005
'[11:30:35.094]',-0.015,0.015
'[11:30:35.102]',0.025,0.015
'[11:30:35.109]',0.055,0.035
'[11:30:35.117]',0.085,0.025
'[11:30:35.125]',0.145,0.045
'[11:30:35.133]',0.205,0.045
'[11:30:35.141]',0.205,0.035
'[11:30:35.148]',0.245,0.025
'[11:30:35.156]',0.295,0.025
'[11:30:35.164]',0.285,0.025
'[11:30:35.172]',0.255,-0.005
'[11:30:35.180]',0.185,-0.025
'[11:30:35.188]',0.125,-0.055
'[11:30:35.195]',0.045,-0.075
'[11:30:35.203]',-0.015,-0.085
'[11:30:35.211]',-0.075,-0.105
'[11:30:35.219]',-0.115,-0.105
'[11:30:35.227]',-0.105,-0.115
'[11:30:35.234]',-0.115,-0.125
'[11:30:35.242]',-0.125,-0.125
'[11:30:35.250]',-0.125,-0.125
'[11:30:35.258]',-0.115,-0.115
'[11:30:35.266]',-0.125,-0.115
'[11:30:35.273]',-0.135,-0.125
'[11:30:35.281]',-0.175,-0.115
'[11:30:35.289]',-0.155,-0.105
'[11:30:35.297]',-0.135,-0.075
'[11:30:35.305]',-0.115,-0.075
'[11:30:35.313]',-0.085,-0.065
'[11:30:35.320]',-0.055,-0.035
'[11:30:35.328]',-0.035,-0.045
'[11:30:35.336]',0.025,-0.085
'[11:30:35.344]',0.045,-0.095
'[11:30:35.352]',0.055,-0.105
'[11:30:35.359]',0.035,-0.135
'[11:30:35.367]',0.005,-0.145
'[11:30:35.375]',-0.035,-0.145
'[11:30:35.383]',-0.105,-0.175
'[11:30:35.391]',-0.175,-0.205
'[11:30:35.398]',-0.245,-0.205
'[11:30:35.406]',-0.265,-0.195
'[11:30:35.414]',-0.285,-0.205
'[11:30:35.422]',-0.295,-0.195
'[11:30:35.430]',-0.295,-0.085
'[11:30:35.438]',-0.515,-0.005
'[11:30:35.445]',-0.675,0.065
'[11:30:35.453]',-0.315,-0.035
'[11:30:35.461]',0.375,-0.265
'[11:30:35.469]',0.745,-0.735
'[11:30:35.477]',0.335,-0.605
'[11:30:35.484]',-0.145,-0.535
'[11:30:35.492]',-0.465,-0.405
'[11:30:35.500]',-0.525,-0.205
'[11:30:35.508]',-0.505,-0.125
'[11:30:35.516]',-0.375,-0.125
'[11:30:35.523]',-0.325,-0.125
'[11:30:35.531]',-0.325,-0.125
'[11:30:35.539]',-0.285,-0.125
'[11:30:35.547]',-0.285,-0.135
'[11:30:35.555]',-0.255,-0.145
'[11:30:35.563]',-0.235,-0.145
'[11:30:35.570]',-0.205,-0.145
'[11:30:35.578]',-0.185,-0.155
'[11:30:35.586]',-0.165,-0.145
'[11:30:35.594]',-0.145,-0.125
'[11:30:35.602]',-0.095,-0.105
'[11:30:35.609]',-0.085,-0.095
'[11:30:35.617]',-0.065,-0.085
'[11:30:35.625]',-0.025,-0.055
'[11:30:35.633]',-0.005,-0.025
'[11:30:35.641]',0.005,-0.015
'[11:30:35.648]',0.015,-0.005
'[11:30:35.656]',0.075,0.005
'[11:30:35.664]',0.125,-0.015
'[11:30:35.672]',0.145,-0.015
'[11:30:35.680]',0.175,-0.025
'[11:30:35.688]',0.185,-0.035
'[11:30:35.695]',0.185,-0.035
'[11:30:35.703]',0.175,-0.025
'[11:30:35.711]',0.105,-0.045
'[11:30:35.719]',0.055,-0.055
'[11:30:35.727]',-0.015,-0.075
'[11:30:35.734]',-0.085,-0.075
'[11:30:35.742]',-0.105,-0.095
'[11:30:35.750]',-0.125,-0.105
'[11:30:35.758]',-0.145,-0.105
'[11:30:35.766]',-0.145,-0.105
'[11:30:35.773]',-0.155,-0.105
'[11:30:35.781]',-0.155,-0.115
'[11:30:35.789]',-0.135,-0.115
'[11:30:35.797]',-0.145,-0.105
'[11:30:35.805]',-0.115,-0.115
'[11:30:35.813]',-0.125,-0.105
'[11:30:35.820]',-0.115,-0.085
'[11:30:35.828]',-0.095,-0.065
'[11:30:35.836]',-0.055,-0.065
'[11:30:35.844]',-0.035,-0.045
'[11:30:35.852]',0.015,-0.035
'[11:30:35.859]',0.025,-0.045
'[11:30:35.867]',0.115,-0.075
'[11:30:35.875]',0.135,-0.075
'[11:30:35.883]',0.145,-0.075
'[11:30:35.891]',0.105,-0.105
'[11:30:35.898]',0.065,-0.105
'[11:30:35.906]',0.035,-0.125
'[11:30:35.914]',-0.025,-0.155
'[11:30:35.922]',-0.105,-0.185
'[11:30:35.930]',-0.155,-0.195
'[11:30:35.938]',-0.165,-0.195
'[11:30:35.945]',-0.175,-0.195
'[11:30:35.953]',-0.175,-0.175
'[11:30:35.961]',-0.215,-0.055
'[11:30:35.969]',-0.475,0.015
'[11:30:35.977]',-0.645,0.075
'[11:30:35.984]',-0.205,-0.015
'[11:30:35.992]',0.575,-0.225
'[11:30:36.000]',0.945,-0.725
'[11:30:36.008]',0.415,-0.595
'[11:30:36.016]',-0.065,-0.535
'[11:30:36.023]',-0.325,-0.435
'[11:30:36.031]',-0.415,-0.255
'[11:30:36.039]',-0.345,-0.185
'[11:30:36.047]',-0.215,-0.185
'[11:30:36.055]',-0.135,-0.195
'[11:30:36.063]',-0.145,-0.185
'[11:30:36.070]',-0.135,-0.185
'[11:30:36.078]',-0.145,-0.185
'[11:30:36.086]',-0.135,-0.185
'[11:30:36.094]',-0.105,-0.185
'[11:30:36.102]',-0.075,-0.185
'[11:30:36.109]',-0.045,-0.175
'[11:30:36.117]',-0.045,-0.145
'[11:30:36.125]',-0.065,-0.125
'[11:30:36.133]',-0.025,-0.125
'[11:30:36.141]',-0.005,-0.115
'[11:30:36.148]',0.025,-0.105
'[11:30:36.156]',0.075,-0.105
'[11:30:36.164]',0.115,-0.075
